OriginalTitle,Popularity,weighted_average,score,bag_of_words
The Man from Toronto,0.60712752264848,0.5009579429161191,0.5646596907555357,action adventure comedy case mistaken identity world ’ s assassin known man new york city forced team confused rental cabin hitman meets dead man
The Man from U.N.C.L.E.,0.3837436423673244,0.6419997103554738,0.4870460695625841,comedy action adventure cold war mysterious criminal organization plan use nuclear weapon technology upset fragile balance power united state soviet union agent napoleon solo agent forced put aside hostility work together stop evildoer track duo lead daughter missing german scientist must find soon prevent global catastrophe saving the world never goes out of style
The Man in the Iron Mask,0.35710430304008245,0.5224813864505591,0.42325513640427315,adventure action drama year since three musketeer fought together friend tyrannical king power wreak havoc kingdom twin brother remains musketeer reunite abduct replace for the honor of a king and the destiny of a country all for one
The Man with the Golden Gun,0.4684904097116045,0.47746553319629204,0.4720804591054795,adventure action thriller cool government operative bond search stolen invention turn sun heat destructive weapon soon cross path menacing skilled working fee bond join force mary together track tropical isle lure slick spy deadly maze final duel the man with the golden gun is ready to assassinate james bond
The Man with the Iron Fists,0.18096027986286733,0.2865908674931177,0.22321251491496746,action feudal china blacksmith make weapon small village put position must defend fellow villager you cant spell kung fu without f and u
The Man with the Iron Fists 2,0.07095688230109864,0.3146241146937716,0.16842377525816785,action stranger found badly wounded near village miner li kung wife ah ni offer refuge becomes conflict pit townsfolk evil master ho nefarious beetle clan terrifying lord pi nan
The Man with the Iron Heart,0.26229470900495544,0.5208984471898486,0.36573620427891274,war action history  thriller third peak resistance plan ambitious military operation – anthropoid two young recruit sent assassinate ruthless leader – head s architect final solution the true story of how the architect of the holocaust was assassinated
The Manchurian Candidate,0.05334366484765951,0.49981311576962817,0.23193144521644699,drama thriller mystery year squad gulf war major ben marco find terrible nightmare begin doubt fellow sergeant shaw candidate hero doubt deepen shaw political power marco find mysterious implant back memory really begin return everything is under control
The Many Adventures of Winnie the Pooh,0.19760321590594399,0.6691335541525176,0.38621535120457345,animation family whether we are young forever young heart hundred acre wood call place you still belief magic join pal pooh piglet kanga owl rabbit tigger robin enjoy day together sing way adventure hip hip poohray
The Many Saints of Newark,0.4383602870031904,0.4800442991260896,0.4550338918523501,crime young soprano growing one tumultuous era history becoming man rival gangster start rise challenge crime family caught time uncle whose influence nephew help shape impressionable mob tony soprano who made tony soprano
The Map of Tiny Perfect Things,0.018582354491487152,0.6442333432257294,0.2688427499851841,fantasy romance story two trapped endless time loop find tiny thing make one day perfect one day infinite possibilities
The Marine,0.22519354866752828,0.37676140867573515,0.285820692670811,action group diamond thief run kidnap wife recently marine go chase south wilderness retrieve they took his wife now hes coming
The Marine 3: Homefront,0.21352738363416468,0.464916995653585,0.3140832284419328,action marine must whatever take save sister stop terrorist attack radical militia group hes back home from war but the battle has just begun
The Marine 4: Moving Target,0.09638964154587426,0.46396567654318277,0.24342005554479768,action mike return jake carter assigned protect wish expose corrupt military defense contractor however military hire heavily armed team mercenary kill carter stop cost there is no greater force than an american hero
The Marine 5: Battleground,0.09163749695916468,0.4836631009135304,0.24844773854091096,action working back stateside jake carter distress call find caught protecting person interest gang ruthlessly hunting one marine two gangs one long night
The Marksman,0.6674391619030768,0.5870829906789754,0.6352966934134363,action ’ s quiet life suddenly disturbed two people crossing border – woman young son – desperate flee cartel leaf mother dead becomes boy ’ s reluctant defender embrace role ’ s protector stop nothing get safety go run relentless assassin justice comes down to him
The Martian,0.7908213209335588,0.8009980184520233,0.7948919999409446,drama adventure sciencefiction mission mar astronaut mark dead fierce storm left behind crew find alone hostile planet meager supply must draw upon ingenuity wit spirit subsist find way signal earth alive bring him home
