Id,OriginalLanguage,Overview,Popularity,ReleaseDate,Title,VoteAverage,VoteCount,Budget,TagLine,RunTime,Revenue,Genres,North America,Europe,Asia,Oceania,South America,Africa
9671,1,new york reporter plucks crocodile hunter mick dundee australian outback visit big apple clash cultures recipe goodnatured comedy naïve dundee negotiates concrete jungle proves instincts quite useful city adeptly handles everything wily muggers highsociety snoots without breaking sweat,14.448,1986-09-26,crocodile dundee,6.4,1726,5000000,theres little us,104,328203506,adventure comedy,0,0,0,1,0,0
21845,1,12yearold henry rowengartner whose late father minor league baseball player grew dreaming playing baseball despite physical shortcomings henrys arm broken trying catch baseball school tendon arm heals tightly allowing henry throw pitches fast mph henry spotted nearby wrigley field larry fish fisher general manager struggling chicago cubs henry throws opponents homerun ball way outfield bleachers back catcher seems henry may pitcher team owner bob carson praying,14.447,1993-07-07,rookie year,6.1,309,31000000,chicago cubs needed miracle got henry rowengartner,103,56500758,family comedy,1,0,0,0,0,0
239529,0,conan edogawa sets apprehend lupin third suspect stealing jewel called cherry sapphire sequel tv special lupin third vs detective conan,14.446,2013-12-07,lupin third vs detective conan movie,6.9,150,0,tiny genius vs master thief,106,0,animation action thriller,0,0,1,0,0,0
241842,0,gruesome nazi zombies back finish mission hero willing die gathering army give final fight,14.445,2014-02-12,dead snow red vs dead,6.6,567,0,sequel nazi coming,100,37473,horror action comedy,1,1,0,0,0,0
14742,1,nebbish morgue attendant gets shunted back night shift shackled obnoxious neophyte partner dreams one great idea success life takes bizarre turn prostitute neighbor complains loss pimp partner upon hearing situation suggests fill opening using morgue night,14.445,1982-07-30,night shift,6.0,171,8100000,ever since two enterprising young men turned city morgue swinging business people dying get,106,21095683,comedy,1,0,0,0,0,0
11933,1,attempting seduce gorgeous lawyer diane lightson wealthy gadabout chris thorne agrees drive atlantic city nj reckless driving draws attention deeply critical cop flamboyant brazillionaires tagged along end court grotesque vengeful judge special vendetta wealthy erudite,14.444,1991-02-15,nothing trouble,5.2,312,40000000,wanted little getaway got nothing trouble,94,8500000,comedy adventure,1,0,0,0,0,0
10023,1,lapd sgt joe friday equally straightlaced nephew famous police sergeant name paired young freewheeling detective named pep streebeck investigating strange robberies local zoo theft stockpile pornographic magazines uncover cult activity heart city hot case figure whos behind,14.444,1987-06-23,dragnet,5.9,426,20000000,facts,106,66673516,action comedy crime,1,0,0,0,0,0
736759,1,journey extraordinary world witcher — casting roles jaskiers catchy song — behindthescenes look series go behind monsters ballads every bit magic went bringing witchers continent life,14.442,2020-08-26,making witcher,7.2,72,0,,32,0,documentary,0,1,0,0,0,0
27889,0,us army colonel france tries track escaped sex maniac,14.442,1970-01-21,rider rain,6.4,78,0,terrorise attack next victim,120,0,thriller crime,0,1,0,0,0,0
12715,1,pair adventurers try track ancient aztecmayanegyptianapache horde gold,14.442,1986-11-21,firewalker,5.2,150,0,pair downandout fortune hunters cash high adventure,104,11949484,action adventure comedy,1,0,0,0,0,0
11386,1,irish republican army member fergus forms unexpected bond jody kidnapped british soldier custody despite warnings fellow ira members jude maguire jody makes fergus promise hell visit girlfriend dil london fergus flees city seeks hounded former ira colleagues finds increasingly drawn enigmatic surprising dil,14.442,1992-09-02,crying game,6.9,667,3705538,play risk,112,62548947,crime drama thriller,0,1,1,0,0,0
9900,1,even though hes alex acts like hes spending days worlds oldest video game tester evenings developing next big xbox game gets kicked apartment hes forced move grandmother,14.437,2006-01-06,grandmas boy,6.5,588,5000000,movie proves youre never old come age,94,6538177,comedy,1,0,0,0,0,0
10399,1,spirited young woman fanny price sent away live great country estate rich cousins shes meant learn ways proper society fanny learns ways also enlightens wit sparkle,14.436,1999-11-12,mansfield park,6.7,280,0,,112,0,romance drama,0,1,0,0,0,0
895001,0,two siblings stumble strange hole wall grandparents house horrifying incidents reveal sinister secrets family,14.433,2021-12-02,whole truth,6.5,208,0,truth youve never known makes doubt know,125,0,drama horror mystery thriller,0,0,1,0,0,0
463684,1,big money artists megacollectors pay high price art collides commerce series paintings unknown artist discovered supernatural force enacts revenge allowed greed get way art,14.433,2019-02-01,velvet buzzsaw,5.4,1787,21000000,art dangerous,113,0,thriller mystery horror,1,0,0,0,0,0
7874,1,godfearing bluesman takes wild young woman victim childhood sexual abuse looking everywhere love never quite finding,14.432,2006-12-31,black snake moan,6.9,806,15000000,save soul must save,116,10907485,drama,1,0,0,0,0,0
368940,0,tiny exotic island tuesday outgoing parrot lives quirky animal friends paradise however tuesday cant stop dreaming discovering world violent storm tuesday friends wake find strange creature beach robinson crusoe tuesday immediately views crusoe ticket island explore new lands likewise crusoe soon realizes key surviving island help tuesday animals isnt always easy first animals dont speak human slowly surely start living together harmony one day comfortable life overturned two savage cats wish take control island battle ensues cats group friends crusoe animals soon discover true power friendship odds even savage cats,14.431,2016-02-04,robinson crusoe,5.8,301,13500000,youre stranded doesnt mean cant make friends,90,40075446,animation adventure comedy family,0,1,0,0,0,0
239678,1,father passes away four grown worldweary siblings return childhood home requested admonition stay together week along freespeaking mother collection spouses exes mighthavebeens brothers sisters reexamine shared history status tattered relationship among know love best reconnect hysterically funny emotionally significant ways,14.431,2014-09-10,leave,6.6,1213,19800000,welcome home get uncomfortable,103,41296320,drama comedy,1,0,0,0,0,0
11209,1,legendary true story small band soldiers sacrificed lives hopeless combat massive army order prevent tyrant smashing new republic texas,14.431,1960-10-23,alamo,7.2,311,12000000,mission became fortress fortress became shrine,167,7900000,western,1,0,0,0,0,0
44092,0,set ancient china zeng jing skilled assassin finds possession mystical buddhist monks remains begins quest return remains rightful resting place thus places mortal danger team assassins deadly pursuit possess remains holds ancient powerwielding secret,14.43,2010-09-01,reign assassins,6.9,220,12000000,,117,0,action adventure,1,0,1,0,0,0
351145,0,carlos banking executive takes two kids school car gets phone call telling bomb seats must gather large amount money otherwise car blow,14.429,2015-09-21,retribution,6.8,385,4670099,drive die,101,0,thriller drama,0,1,0,0,0,0
289269,1,jane beautiful troubled american girl backpacking japan raw street fighting skills draw attention oshima japanese karate champion recruits trains fight vicious allfemale underground martial arts tournament known kumite months rigorous preparation jane ready face deadliest female fighters world including ling chinese apprentice oshimas nemesis nefarious forces lie shadows jane ling unite journey take gritty underworld hong kong glitz macao deciding really best female fighter planet,14.429,2016-11-11,lady bloodfight,6.6,137,0,fight life,97,0,action thriller,1,0,1,0,0,0
11400,1,drama explorer john smith clash native americans english settlers 17th century,14.429,2005-12-25,new world,6.5,1048,30000000,discovered changed forever,151,30536013,drama history romance,1,0,0,0,0,0
6916,0,tied 1st place local stunt race two drivers start contest decide prize dune buggy mobster destroys car determined get back,14.429,1974-03-29,watch mad,7.4,737,0,,98,36782781,action comedy,0,1,0,0,0,0
11541,1,australian journalist guy hamilton travels indonesia cover civil strife there—on eve attempted coup—he befriends chinese australian photographer deep connection vast knowledge indonesian people also falls love british national,14.428,1982-12-17,year living dangerously,6.7,285,6000000,love caught fire revolution,115,1317657,romance drama,1,0,0,1,0,0
466876,1,chloe discovers new homes garden gnomes seem must decide pursuit desired high school life taking fight troggs,14.424,2017-11-02,gnome alone,6.1,227,0,little dudes big trouble,85,10800715,family adventure animation comedy fantasy,1,1,0,0,0,0
129139,1,feeling pressured become sexually experienced goes college brandy klark makes list things accomplish hitting campus fall,14.424,2013-07-24,list,5.8,946,1500000,shes going straight getting first f,104,3566225,comedy romance,1,0,0,0,0,0
12819,1,two young wolves opposite ends packs social order thrown together foreign land need return home love complicates everything,14.424,2010-09-16,alpha omega,5.9,482,20000000,pawsome 3d adventure,88,50500000,animation family comedy adventure romance,1,0,1,0,0,0
12289,0,ad final days han dynasty shrewd prime minster cao convinced fickle emperor han way unite china declare war kingdoms xu west east wu south thus began military campaign unprecedented scale left hope survival kingdoms xu east wu formed unlikely alliance,14.424,2008-07-10,red cliff,7.1,751,80341000,future decided,145,250100000,adventure drama history action war,1,0,1,0,0,0
790142,1,isabella runs salon ’ afraid speak mind prince thomas runs country marry duty rather love izzy fellow stylists get opportunity lifetime hair royal wedding prince thomas learn taking control destiny requires following hearts,14.421,2022-01-20,royal treatment,6.7,718,0,,96,0,romance comedy,1,0,0,0,0,0
24528,1,things go bad beantown top assassin killer bean called cleanup mess detective cromwell finds middle killer bean mob boss cappuccino,14.421,2008-09-05,killer bean forever,7.3,158,0,want take better bring backup,85,0,adventure comedy animation family action thriller,1,0,0,0,0,0
11804,1,architects desire speak wife beyond grave using evp electronic voice phenomenon becomes obsession supernatural repercussions,14.421,2005-01-07,white noise,5.5,747,10000000,line separating living dead crossed,101,91196419,drama horror thriller,1,1,0,0,0,0
8348,1,help irreverent young sidekick bank robber gets old gang back together organise daring new heist,14.417,1974-05-23,thunderbolt lightfoot,6.7,459,4000000,thunderbolt… man reputation lightfoot… kid whos make one,115,25000000,crime comedy action,1,0,0,0,0,0
